"kjid","win_time","win_status","deal_order","banker_money","visit_money","nostril_money","surname_money","banker_win_money","visit_win_money","nostril_win_money","surname_win_money","banker_left","banker_right","banker_result","visit_left","visit_right","visit_result","nostril_left","nostril_right","nostril_result","surname_left","surname_right","surname_result","win_result","add_time","start_time","end_time"
"NINE18000183","1536900015","0","35","0","0","0","0","0","0","0","0","22","21","66","9","23","9","13","30","2","4","36","0","0","1536899955","1536900005","1536900005"
"NINE18000184","1536900076","0","35","0","0","0","0","0","0","0","0","16","28","1","14","10","7","22","17","1","21","36","5","101","1536900016","1536900065","1536900065"
"NINE18000185","1536900135","0","10","0","0","0","0","0","0","0","0","4","14","5","15","8","6","16","24","0","34","29","7","101","1536900075","1536900125","1536900125"
"NINE18000186","1536900196","0","18","0","0","0","0","0","0","0","0","35","34","99","19","27","2","32","31","88","38","15","4","0","1536900136","1536900185","1536900185"
"NINE18000187","1536900255","0","38","0","0","0","0","0","0","0","0","19","17","55","15","34","3","8","32","0","10","9","33","0","1536900195","1536900245","1536900245"
"NINE18000188","1536900315","0","39","0","0","0","0","0","0","0","0","21","31","4","16","9","7","40","8","2","13","24","0","100","1536900255","1536900305","1536900305"
"NINE18000189","1536900375","0","9","0","0","0","0","0","0","0","0","30","27","5","21","17","1","5","22","8","20","6","7","11","1536900315","1536900365","1536900365"
"NINE18000190","1536900435","0","7","0","0","0","0","0","0","0","0","24","10","9","31","33","7","39","12","3","17","40","5","0","1536900375","1536900425","1536900425"
"NINE18000191","1536900495","0","1","0","0","0","0","0","0","0","0","20","18","55","39","17","5","7","16","6","36","34","99","1","1536900435","1536900485","1536900485"
"NINE18000192","1536900556","0","18","0","0","0","0","0","0","0","0","34","23","5","10","13","7","30","2","9","25","31","5","110","1536900496","1536900545","1536900545"
"NINE18000193","1536900615","0","11","0","0","0","0","0","0","0","0","28","36","6","7","6","22","17","15","9","2","20","6","110","1536900555","1536900605","1536900605"
"NINE18000194","1536900675","0","13","0","0","0","0","0","0","0","0","34","10","2","29","23","4","20","37","5","11","30","1","110","1536900615","1536900665","1536900665"
"NINE18000195","1536900735","0","37","0","0","0","0","0","0","0","0","24","34","5","7","6","22","10","3","4","20","25","2","100","1536900675","1536900725","1536900725"
"NINE18000196","1536900795","0","4","0","0","0","0","0","0","0","0","19","30","3","22","14","0","1","20","6","26","3","8","11","1536900735","1536900785","1536900785"
"NINE18000197","1536900855","0","31","0","0","0","0","0","0","0","0","23","29","4","15","14","44","16","32","2","8","18","7","101","1536900795","1536900845","1536900845"
"NINE18000198","1536900915","0","1","0","0","0","0","0","0","0","0","24","18","1","20","21","1","28","8","9","36","14","3","11","1536900855","1536900905","1536900905"
"NINE18000199","1536900975","0","1","0","0","0","0","0","0","0","0","16","35","3","32","39","8","24","25","3","19","4","6","101","1536900915","1536900965","1536900965"
"NINE18000200","1536901035","0","4","0","0","0","0","0","0","0","0","19","16","9","6","5","22","8","28","9","26","37","7","100","1536900975","1536901025","1536901025"
"NINE18000201","1536901095","0","33","0","0","0","0","0","0","0","0","34","17","4","32","16","2","5","28","9","9","21","9","11","1536901035","1536901085","1536901085"
"NINE18000202","1536901156","0","31","0","0","0","0","0","0","0","0","36","34","99","39","25","7","21","3","7","28","2","8","0","1536901096","1536901145","1536901145"
"NINE18000203","1536901215","0","23","0","0","0","0","0","0","0","0","36","34","99","40","1","1","19","26","2","6","32","0","0","1536901155","1536901205","1536901205"
"NINE18000204","1536901275","0","32","0","0","0","0","0","0","0","0","30","19","3","16","10","7","35","8","1","40","2","1","100","1536901215","1536901265","1536901265"
"NINE18000205","1536901335","0","23","0","0","0","0","0","0","0","0","28","17","2","13","40","4","9","12","33","38","27","7","111","1536901275","1536901325","1536901325"
"NINE18000206","1536901395","0","32","0","0","0","0","0","0","0","0","30","9","1","19","40","5","24","29","4","33","38","9","111","1536901335","1536901385","1536901385"
"NINE18000207","1536901455","0","16","0","0","0","0","0","0","0","0","23","24","66","21","6","8","20","36","4","2","30","9","0","1536901395","1536901445","1536901445"
"NINE18000208","1536901515","0","22","0","0","0","0","0","0","0","0","33","35","99","3","32","9","36","29","7","16","8","6","0","1536901455","1536901505","1536901505"
"NINE18000209","1536901575","0","10","0","0","0","0","0","0","0","0","19","14","9","17","32","3","22","18","1","23","1","7","0","1536901515","1536901565","1536901565"
"NINE18000210","1536901635","0","2","0","0","0","0","0","0","0","0","31","3","9","40","28","7","8","21","8","24","4","7","0","1536901575","1536901625","1536901625"
"NINE18000211","1536901695","0","14","0","0","0","0","0","0","0","0","20","36","4","39","27","7","38","12","3","15","2","5","101","1536901635","1536901685","1536901685"
"NINE18000212","1536901755","0","8","0","0","0","0","0","0","0","0","22","2","7","12","18","8","17","35","4","15","31","2","100","1536901695","1536901745","1536901745"
"NINE18000213","1536901815","0","29","0","0","0","0","0","0","0","0","33","36","99","24","30","4","37","31","8","4","35","0","0","1536901755","1536901805","1536901805"
"NINE18000214","1536901875","0","1","0","0","0","0","0","0","0","0","3","5","3","10","24","9","34","4","0","33","32","7","101","1536901815","1536901865","1536901865"
"NINE18000215","1536901935","0","29","0","0","0","0","0","0","0","0","33","16","3","37","4","1","11","27","0","30","32","88","1","1536901875","1536901925","1536901925"
"NINE18000216","1536901995","0","24","0","0","0","0","0","0","0","0","26","34","6","5","21","8","2","13","5","39","9","3","100","1536901935","1536901985","1536901985"
"NINE18000217","1536902055","0","15","0","0","0","0","0","0","0","0","31","30","88","13","14","44","5","34","1","36","25","6","0","1536901995","1536902045","1536902045"
"NINE18000218","1536902115","0","34","0","0","0","0","0","0","0","0","29","23","4","31","9","1","27","28","77","7","15","6","11","1536902055","1536902105","1536902105"
"NINE18000219","1536902175","0","17","0","0","0","0","0","0","0","0","31","27","5","13","15","44","38","26","7","11","4","4","110","1536902115","1536902165","1536902165"
"NINE18000220","1536902235","0","32","0","0","0","0","0","0","0","0","14","10","7","24","15","0","35","34","99","40","21","6","10","1536902175","1536902225","1536902225"
"NINE18000221","1536902295","0","3","0","0","0","0","0","0","0","0","21","36","5","18","22","1","16","31","2","23","29","4","0","1536902235","1536902285","1536902285"
"NINE18000222","1536902355","0","6","0","0","0","0","0","0","0","0","15","31","2","7","29","0","2","4","11","11","23","9","11","1536902295","1536902345","1536902345"
"NINE18000223","1536902415","0","17","0","0","0","0","0","0","0","0","22","29","4","5","24","8","25","18","2","6","34","1","100","1536902355","1536902405","1536902405"
"NINE18000224","1536902475","0","4","0","0","0","0","0","0","0","0","31","30","88","16","36","3","26","32","5","39","7","2","0","1536902415","1536902465","1536902465"
"NINE18000225","1536902535","0","15","0","0","0","0","0","0","0","0","12","26","0","27","36","6","4","28","8","31","29","88","111","1536902475","1536902525","1536902525"
"NINE18000226","1536902595","0","10","0","0","0","0","0","0","0","0","36","27","6","33","4","0","23","28","3","17","12","8","1","1536902535","1536902585","1536902585"
"NINE18000227","1536902655","0","34","0","0","0","0","0","0","0","0","8","6","22","15","16","44","37","11","3","33","25","6","100","1536902595","1536902645","1536902645"
"NINE18000228","1536902715","0","21","0","0","0","0","0","0","0","0","16","18","9","32","28","5","38","24","6","20","14","9","0","1536902655","1536902705","1536902705"
"NINE18000229","1536902775","0","11","0","0","0","0","0","0","0","0","32","29","88","30","10","1","20","26","2","19","15","9","0","1536902715","1536902765","1536902765"
"NINE18000230","1536902835","0","27","0","0","0","0","0","0","0","0","28","20","2","39","25","7","15","3","5","2","13","5","111","1536902775","1536902825","1536902825"
"NINE18000231","1536902896","0","10","0","0","0","0","0","0","0","0","35","33","99","5","39","2","22","12","9","26","19","2","0","1536902836","1536902885","1536902885"
"NINE18000232","1536902955","0","16","0","0","0","0","0","0","0","0","20","27","2","34","36","99","30","22","4","31","4","9","111","1536902895","1536902945","1536902945"
"NINE18000233","1536903015","0","34","0","0","0","0","0","0","0","0","35","28","6","3","29","9","19","40","5","15","8","6","100","1536902955","1536903005","1536903005"
"NINE18000234","1536903075","0","5","0","0","0","0","0","0","0","0","26","33","6","3","18","6","40","36","9","12","32","1","10","1536903015","1536903065","1536903065"
"NINE18000235","1536903135","0","1","0","0","0","0","0","0","0","0","7","9","5","10","28","0","30","34","7","4","8","3","10","1536903075","1536903125","1536903125"
"NINE18000236","1536903195","0","8","0","0","0","0","0","0","0","0","23","33","5","27","7","9","31","37","8","19","35","4","110","1536903135","1536903185","1536903185"
"NINE18000237","1536903255","0","35","0","0","0","0","0","0","0","0","33","25","6","38","13","4","5","2","3","36","19","4","0","1536903195","1536903245","1536903245"
"NINE18000238","1536903315","0","29","0","0","0","0","0","0","0","0","17","20","55","30","12","1","28","33","6","8","19","7","0","1536903255","1536903305","1536903305"
"NINE18000239","1536903375","0","23","0","0","0","0","0","0","0","0","8","29","0","18","2","6","19","16","9","35","25","6","111","1536903315","1536903365","1536903365"
"NINE18000240","1536903435","0","14","0","0","0","0","0","0","0","0","23","24","66","39","34","9","27","22","3","12","7","5","0","1536903375","1536903425","1536903425"
"NINE18000241","1536903495","0","34","0","0","0","0","0","0","0","0","6","36","1","30","16","2","28","14","1","12","10","33","101","1536903435","1536903485","1536903485"
"NINE18000242","1536903555","0","13","0","0","0","0","0","0","0","0","30","6","0","5","40","2","1","39","1","12","15","7","111","1536903495","1536903545","1536903545"
"NINE18000243","1536903615","0","11","0","0","0","0","0","0","0","0","26","30","5","10","7","5","40","29","8","27","31","5","10","1536903555","1536903605","1536903605"
"NINE18000244","1536903675","0","11","0","0","0","0","0","0","0","0","32","36","7","19","38","5","1","7","3","4","14","5","0","1536903615","1536903665","1536903665"
"NINE18000245","1536903736","0","30","0","0","0","0","0","0","0","0","22","27","3","2","20","6","10","24","9","19","26","2","110","1536903676","1536903725","1536903725"
"NINE18000246","1536903795","0","38","0","0","0","0","0","0","0","0","3","7","3","9","30","1","2","29","9","32","34","7","11","1536903735","1536903785","1536903785"
"NINE18000247","1536903855","0","7","0","0","0","0","0","0","0","0","11","15","7","8","1","3","36","16","3","32","25","5","0","1536903795","1536903845","1536903845"
"NINE18000248","1536903915","0","5","0","0","0","0","0","0","0","0","6","29","0","24","15","0","12","16","7","8","1","3","11","1536903855","1536903906","1536903906"
"NINE18000249","1536903976","0","38","0","0","0","0","0","0","0","0","32","23","4","18","35","4","3","34","0","19","20","55","1","1536903916","1536903965","1536903965"
"NINE18000250","1536904035","0","25","0","0","0","0","0","0","0","0","11","27","0","19","7","7","18","40","5","23","16","0","110","1536903975","1536904025","1536904025"
"NINE18000251","1536904095","0","24","0","0","0","0","0","0","0","0","21","32","4","34","30","7","38","35","9","12","29","1","110","1536904035","1536904085","1536904085"
"NINE18000252","1536904155","0","19","0","0","0","0","0","0","0","0","36","26","6","31","29","88","5","28","9","11","22","9","111","1536904095","1536904145","1536904145"
"NINE18000253","1536904215","0","37","0","0","0","0","0","0","0","0","3","22","7","24","2","7","7","23","8","27","35","6","10","1536904155","1536904205","1536904205"
"NINE18000254","1536904275","0","17","0","0","0","0","0","0","0","0","33","35","99","24","9","9","13","7","6","12","30","1","0","1536904215","1536904265","1536904265"
"NINE18000255","1536904335","0","2","0","0","0","0","0","0","0","0","35","26","6","4","5","3","15","25","1","1","6","3","0","1536904275","1536904325","1536904325"
"NINE18000256","1536904395","0","15","0","0","0","0","0","0","0","0","24","3","7","36","5","1","21","37","6","4","9","4","0","1536904335","1536904385","1536904385"
"NINE18000257","1536904455","0","28","0","0","0","0","0","0","0","0","29","12","1","31","35","7","16","27","1","22","10","9","101","1536904395","1536904445","1536904445"
"NINE18000258","1536904515","0","15","0","0","0","0","0","0","0","0","11","12","33","9","10","33","18","35","4","27","16","1","0","1536904455","1536904505","1536904505"
"NINE18000259","1536904575","0","12","0","0","0","0","0","0","0","0","16","28","1","22","4","7","23","10","9","19","34","4","111","1536904515","1536904565","1536904565"
"NINE18000260","1536904635","0","19","0","0","0","0","0","0","0","0","2","30","9","27","37","7","34","14","3","18","12","8","0","1536904575","1536904625","1536904625"
"NINE18000261","1536904695","0","27","0","0","0","0","0","0","0","0","36","34","99","3","33","0","14","37","4","38","7","2","0","1536904635","1536904685","1536904685"
"NINE18000262","1536904755","0","10","0","0","0","0","0","0","0","0","21","15","0","22","8","8","24","13","0","37","19","5","101","1536904695","1536904745","1536904745"
"NINE18000263","1536904815","0","23","0","0","0","0","0","0","0","0","9","24","9","20","37","5","29","31","88","22","33","5","10","1536904755","1536904805","1536904805"
"NINE18000264","1536904879","0","25","0","0","0","0","0","0","0","0","22","4","7","7","32","0","37","16","4","14","8","6","0","1536904819","1536904865","1536904865"
"NINE18000265","1536904935","0","30","0","0","0","0","0","0","0","0","19","25","2","4","12","4","21","35","5","7","6","22","111","1536904875","1536904925","1536904925"
"NINE18000266","1536904995","0","1","0","0","0","0","0","0","0","0","27","36","6","11","10","33","38","8","2","7","21","8","101","1536904935","1536904985","1536904985"
